日,時,分,區,死,受傷,事故類型及型態,受傷程度,駕駛資格情形,飲酒情形,肇事逃逸,事故類別
26,16,52,大甲區,0,2,17,2,3,2,1,2
26,16,56,烏日區,0,0,,,1,2,1,3
26,17,4,太平區,0,0,,,1,1,1,3
26,17,15,大安區,0,1,17,3,1,3,1,2
26,17,22,東區,0,3,16,2,1,2,1,2
26,17,30,梧棲區,0,2,15,2,1,4,1,2
26,17,32,清水區,0,0,14,3,1,3,1,3
26,17,33,西屯區,0,0,,,1,2,1,3
26,17,33,大里區,0,0,20,3,1,5,1,3
26,17,40,太平區,0,0,,,1,1,1,3
26,17,45,北屯區,0,0,,,1,2,1,3
26,17,47,西區,0,1,15,2,1,2,1,2
26,17,50,沙鹿區,0,2,15,3,1,2,1,2
26,17,53,西屯區,0,2,16,2,1,2,1,2
26,17,55,后里區,0,0,16,3,1,2,1,3
26,17,57,龍井區,0,0,,,1,2,1,3
26,18,0,豐原區,0,2,17,3,1,2,1,2
26,18,1,沙鹿區,0,1,15,2,1,2,1,2
26,18,6,西區,0,1,17,2,1,2,1,2
26,18,10,南屯區,0,0,,,1,2,1,3
26,18,10,西屯區,0,1,3,3,1,2,1,2
26,18,15,大里區,0,0,,,6,2,1,3
26,18,18,神岡區,0,0,,,1,2,1,3
26,18,24,沙鹿區,0,0,,,1,2,1,3
26,18,29,大甲區,0,0,,,1,1,1,3
26,18,34,西屯區,0,1,17,2,1,2,1,2
26,18,37,西屯區,0,0,,,1,2,1,3
26,18,43,豐原區,0,2,17,2,1,2,1,2
26,18,45,南屯區,0,0,,,1,2,1,3
26,18,46,大甲區,0,1,17,3,1,2,1,2
26,18,47,北區,0,0,,,1,2,1,3
26,19,2,北屯區,0,0,,,1,1,1,3
26,19,6,西屯區,0,0,,,1,1,1,3
26,19,10,東區,0,0,12,3,1,2,1,3
26,19,11,北屯區,0,0,,,1,1,1,3
26,19,18,太平區,0,1,16,3,1,2,1,2
26,19,25,北區,0,0,,,1,2,1,3
26,19,26,太平區,0,0,,,1,1,1,3
26,19,42,西屯區,0,1,16,3,1,2,1,2
26,20,3,西屯區,0,2,16,3,1,2,1,2
26,20,4,龍井區,0,0,,,1,1,1,3
26,20,7,南屯區,0,0,,,1,1,1,3
26,20,12,北屯區,0,0,,,1,2,2,3
26,20,24,大肚區,0,0,,,1,2,1,3
26,20,29,豐原區,0,0,,,1,2,1,3
26,20,44,西屯區,0,0,,,1,1,1,3
26,20,50,西屯區,0,2,16,3,1,2,1,2
26,20,55,西屯區,0,0,,,1,1,1,3
26,21,2,北區,0,0,,,1,2,1,3
26,21,4,龍井區,0,0,,,1,2,1,3
26,21,13,沙鹿區,0,0,,,1,2,1,3
26,21,20,北屯區,0,0,,,1,2,1,3
26,21,22,沙鹿區,0,0,,,1,2,1,3
26,21,28,太平區,0,2,13,2,1,2,1,2
26,21,43,北屯區,0,2,13,2,1,2,1,2
26,21,45,西屯區,0,2,13,2,1,2,1,2
26,21,49,西屯區,0,0,,,1,1,1,3
26,21,54,西屯區,0,1,16,3,1,2,1,2
26,21,56,豐原區,0,0,,,1,2,1,3
26,21,58,北屯區,0,1,18,2,1,2,1,2
26,22,17,霧峰區,0,1,16,3,1,2,1,2
26,22,26,豐原區,0,0,,,1,2,1,3
26,22,40,沙鹿區,0,1,16,3,1,2,1,2
26,22,43,龍井區,0,2,16,2,1,2,1,2
26,22,46,西屯區,0,1,16,3,1,2,1,2
26,22,49,龍井區,0,1,16,2,1,2,1,2
26,23,25,西屯區,0,1,16,3,1,2,1,2
26,23,45,北區,0,1,16,3,1,2,1,2
26,23,50,西屯區,0,1,13,2,1,2,1,2
27,0,15,南屯區,0,0,,,1,2,1,3
27,0,15,烏日區,0,0,,,1,2,1,3
27,1,53,大雅區,0,1,17,2,1,2,1,2
27,3,10,西屯區,0,1,16,3,1,2,1,2
27,5,31,后里區,0,1,17,2,1,2,1,2
27,5,50,新社區,0,0,16,3,1,2,1,3
27,6,10,南屯區,0,0,,,1,9,1,3
27,6,21,南屯區,0,1,16,2,1,2,1,2
27,6,38,北屯區,0,3,17,2,1,2,1,2
27,6,50,霧峰區,0,0,,,1,1,1,3
27,6,51,西屯區,0,0,,,1,1,1,3
27,7,1,南屯區,0,0,16,3,1,2,1,3
27,7,13,潭子區,0,1,13,3,1,2,1,2
27,7,13,大雅區,0,0,,,1,2,1,3
27,7,15,大雅區,0,1,17,3,1,2,1,2
27,7,16,南屯區,0,0,,,1,1,1,3
27,7,19,西區,0,0,,,1,2,1,3
27,7,21,北區,0,1,17,3,1,2,1,2
27,7,22,大雅區,0,2,16,2,1,2,1,2
27,7,23,南屯區,0,0,,,1,1,1,3
27,7,28,太平區,0,1,16,2,3,2,1,2
27,7,29,南屯區,0,0,13,3,1,1,1,3
27,7,33,南屯區,0,1,17,,,,1,2
27,7,33,大里區,0,1,17,3,1,2,1,2
27,7,35,北屯區,0,0,,,1,2,1,3
27,7,36,南屯區,0,1,17,3,1,2,1,2
27,7,37,神岡區,0,0,,,8,2,1,3
27,7,40,大里區,0,1,12,2,1,2,1,2
27,7,41,霧峰區,0,0,,,1,2,1,3
27,7,44,大雅區,0,0,,,1,2,1,3
27,7,45,大里區,0,0,,,1,2,1,3
27,7,45,大肚區,0,1,18,2,1,2,1,2
27,7,49,潭子區,0,0,,,1,2,1,3
27,7,52,大里區,0,1,16,3,1,2,1,2
27,7,52,烏日區,0,1,16,2,3,2,1,2
27,7,56,南區,0,0,,,1,2,1,3
27,7,57,北區,0,0,,,1,2,1,3
27,7,57,西屯區,0,0,,,1,1,1,3
27,8,0,大雅區,0,0,,,1,,1,3
27,8,0,南屯區,0,0,,,1,2,1,3
27,8,0,北屯區,0,0,,,1,1,1,3
27,8,0,沙鹿區,0,1,16,2,1,2,1,2
27,8,2,西區,0,0,,,1,1,1,3
27,8,2,豐原區,0,1,3,3,1,2,1,2
27,8,7,梧棲區,0,1,16,3,1,2,1,2
27,8,9,豐原區,0,0,,,6,1,1,3
27,8,10,北屯區,0,2,16,2,1,2,1,2
27,8,12,大里區,0,0,,,1,2,1,3
27,8,13,北屯區,0,1,16,3,1,2,1,2
27,8,13,西屯區,0,2,16,2,1,2,1,2
27,8,16,清水區,0,1,11,3,1,2,1,2
27,8,19,南屯區,0,1,15,3,1,2,1,2
27,8,20,龍井區,0,0,,,1,2,1,3
27,8,24,西區,0,0,,,1,2,1,4
27,8,26,太平區,0,1,17,2,1,2,1,2
27,8,28,北屯區,0,1,15,3,1,2,1,2
27,8,30,南屯區,0,0,,,1,2,1,3
27,8,42,大雅區,0,1,17,3,1,2,1,2
27,8,42,潭子區,0,2,16,2,1,2,1,2
27,8,45,清水區,0,0,,,1,1,1,3
27,8,50,西屯區,0,0,,,1,3,1,3
27,8,52,潭子區,0,0,,,3,2,1,3
27,8,53,西屯區,0,0,,,1,1,1,3
27,9,1,龍井區,0,0,,,1,11,1,3
27,9,5,北屯區,0,0,,,1,1,1,3
27,9,5,西屯區,0,0,,,1,2,1,3
27,9,12,大雅區,0,0,,,1,2,1,3
27,9,12,沙鹿區,0,1,17,3,1,2,1,2
27,9,13,烏日區,0,0,,,1,2,1,3
27,9,13,烏日區,0,1,16,2,1,2,1,2
27,9,20,北屯區,0,0,,,1,1,1,3
27,9,29,龍井區,0,1,17,2,1,2,1,2
27,9,32,豐原區,0,1,16,3,1,2,1,2
27,9,36,南區,0,0,,,1,2,1,3
27,9,45,大甲區,0,1,16,2,1,2,1,2
27,9,48,后里區,0,0,16,3,1,2,1,3
27,9,50,西區,0,0,,,1,2,1,3
27,9,55,烏日區,0,1,16,3,1,2,1,2
27,10,6,東勢區,0,0,,,1,2,1,3
27,10,10,北屯區,0,1,11,2,1,2,1,2
27,10,12,梧棲區,0,0,,,1,2,1,3
27,10,20,南屯區,0,1,17,3,1,2,1,2
27,10,25,北屯區,0,1,17,2,1,2,1,2
27,10,40,龍井區,0,0,,,1,2,1,4
27,10,41,大甲區,0,0,,,1,1,1,3
27,10,43,北屯區,0,0,,,1,1,1,3
27,10,50,西區,0,0,,,1,2,1,3
27,10,55,太平區,0,0,,,1,2,1,3
27,10,56,潭子區,0,0,,,1,2,1,3
27,10,59,東區,0,0,,,1,2,1,3
27,11,0,南屯區,0,0,,,1,9,1,3
27,11,10,神岡區,0,0,,,1,2,1,3
27,11,11,西區,0,1,16,2,1,2,1,2
27,11,16,大雅區,0,1,17,3,1,2,1,2
27,11,20,南屯區,0,0,,,1,1,1,3
27,11,27,烏日區,0,1,15,2,1,2,1,2
27,11,30,大里區,0,0,,,1,2,1,3
27,11,36,梧棲區,0,0,,,1,2,1,3
27,11,40,龍井區,0,1,17,2,1,2,1,2
27,11,42,南區,0,1,16,3,6,2,1,2
27,11,43,沙鹿區,0,1,12,3,1,2,1,2
27,11,45,清水區,0,1,16,3,1,2,1,2
27,11,53,霧峰區,0,2,15,2,1,2,1,2
27,11,55,北屯區,0,1,17,3,1,2,1,2
27,12,0,西屯區,0,0,,,1,1,1,3
27,12,6,北屯區,0,0,,,1,1,1,3
27,12,6,后里區,0,0,12,,1,2,1,3
27,12,17,梧棲區,0,0,,,1,2,1,3
27,12,20,南區,0,1,13,2,1,2,1,2
27,12,21,東勢區,0,2,16,2,1,2,1,2
27,12,23,西區,0,1,16,3,1,2,1,2
27,12,25,北屯區,0,0,,,1,1,1,3
27,12,30,北區,0,0,,,1,9,1,3
27,12,30,北屯區,0,0,,,1,1,1,3
27,12,39,西屯區,0,0,,,1,1,1,3
27,12,46,南屯區,0,0,,,1,2,1,3
27,12,50,東區,0,1,15,3,1,2,1,2
27,12,50,清水區,0,0,14,3,1,2,1,3
27,12,53,北區,0,0,,,1,2,1,3
27,12,54,后里區,0,0,13,3,1,2,1,3
27,12,58,潭子區,0,1,12,2,1,2,1,2
27,13,0,西屯區,0,1,16,3,1,1,1,2
27,13,9,北屯區,0,2,15,2,1,2,1,2
27,13,9,西屯區,0,0,,,1,1,1,3
27,13,25,龍井區,0,0,,,3,2,1,3
27,13,35,龍井區,0,1,17,2,1,2,1,2
27,13,36,北區,0,2,17,2,1,2,1,2
27,13,41,大雅區,0,2,29,2,1,2,1,2
27,13,41,北區,0,0,,,1,2,1,3
27,13,43,西區,0,1,17,3,1,2,1,2
27,14,2,豐原區,0,1,12,3,1,2,1,2
27,14,9,北區,0,0,,,1,2,1,3
27,14,10,和平區,0,0,10,,1,1,1,3
27,14,12,北區,0,0,,,1,1,1,3
27,14,15,大里區,0,0,,,1,2,1,3
27,14,20,和平區,0,0,,,1,2,1,3
27,14,25,南區,0,0,,,1,2,1,3
27,14,25,沙鹿區,0,0,,,1,2,1,3
27,14,30,清水區,0,2,13,2,2,2,1,2
27,14,40,西屯區,0,0,,,1,1,1,3
27,14,48,南屯區,0,0,13,3,1,1,1,3
27,14,54,南屯區,0,1,17,3,1,2,1,2
27,14,56,神岡區,0,1,13,3,1,2,1,2
27,15,3,大安區,0,0,,,1,2,1,3
27,15,8,南屯區,0,0,,,1,2,1,3
27,15,21,太平區,0,0,,,1,2,1,3
27,15,29,豐原區,0,1,17,3,1,2,1,2
27,15,31,外埔區,0,0,12,,1,2,1,3
27,15,41,南屯區,0,1,3,3,1,2,1,2
27,15,42,大雅區,0,1,17,3,1,2,1,2
27,15,42,外埔區,0,1,16,2,1,2,1,2
27,15,45,南屯區,0,0,,,1,1,1,3
27,15,46,西屯區,0,1,12,3,1,1,1,2
27,15,50,大里區,0,2,13,2,1,2,1,2
27,15,50,清水區,0,0,10,3,1,1,1,3
27,15,55,西區,0,1,17,3,1,2,1,2
27,15,55,龍井區,0,1,16,2,1,2,1,2
27,15,57,大里區,0,0,,,1,2,1,3
27,15,58,大甲區,0,1,12,3,1,2,1,2
27,16,0,南屯區,0,0,,,1,2,1,3
27,16,8,西區,0,1,13,2,1,2,1,2
27,16,9,西屯區,0,1,16,3,1,2,1,2
27,16,10,沙鹿區,0,0,,,1,2,1,3
27,16,15,豐原區,0,1,16,3,3,2,1,2
27,16,16,東區,0,0,16,,,,1,3
27,16,17,南屯區,0,0,17,3,1,1,1,3
27,16,18,西屯區,0,1,17,3,1,1,1,2
27,16,22,北屯區,0,0,,,1,2,1,3
27,16,22,清水區,0,2,12,2,1,2,1,2
27,16,23,西區,0,1,17,3,1,2,1,2
27,16,23,西屯區,0,0,,,2,2,1,3
27,16,23,后里區,0,0,14,,1,2,1,3
27,16,24,西屯區,0,1,13,2,3,2,1,2
27,16,25,石岡區,0,0,,,1,2,1,3
27,16,28,大雅區,0,0,,,1,2,1,3
27,16,30,西屯區,0,0,,,1,1,1,3
27,16,30,霧峰區,0,0,13,,1,2,1,3
27,16,30,大肚區,0,1,14,3,1,2,1,2
27,16,32,西屯區,0,0,,,1,1,1,3
27,16,33,南屯區,0,0,,,1,11,1,3
27,16,35,大里區,0,0,,,1,2,1,3
27,16,44,北屯區,0,0,3,,,,1,3
27,16,47,沙鹿區,0,2,16,2,1,2,1,2
27,16,49,清水區,0,0,,,1,8,1,3
27,16,50,大里區,0,2,15,2,1,2,1,2
27,16,54,沙鹿區,0,1,11,3,1,2,1,2
27,16,59,潭子區,0,0,,,1,2,1,3
27,17,4,神岡區,0,0,,,1,1,1,3
27,17,5,西屯區,0,2,12,2,1,2,1,2
27,17,5,豐原區,0,1,16,3,1,2,1,2
27,17,7,梧棲區,0,0,,,1,2,1,3
27,17,11,西區,0,1,13,2,1,2,1,2
27,17,12,南屯區,0,0,,,1,2,1,3
27,17,12,梧棲區,0,1,16,3,1,2,1,2
27,17,12,沙鹿區,0,2,10,2,1,2,1,2
27,17,13,清水區,0,2,16,2,1,2,1,2
27,17,13,梧棲區,0,0,,,1,9,1,3
27,17,14,北區,0,0,,,1,2,1,3
27,17,14,西屯區,0,1,17,3,1,2,1,2
27,17,16,北屯區,0,0,,,1,1,1,3
27,17,17,南屯區,0,0,,,1,2,1,3
27,17,18,北屯區,0,2,18,2,1,2,1,2
27,17,20,大里區,0,2,16,2,1,2,1,2
27,17,24,大雅區,0,0,,,1,2,1,3
27,17,24,龍井區,0,1,15,2,1,2,1,2
27,17,25,南屯區,0,0,,,1,2,1,3
27,17,25,大里區,0,1,11,2,1,2,1,2
27,17,26,西區,0,1,13,3,1,1,1,2
27,17,41,太平區,0,1,16,3,1,2,1,2
27,17,45,大甲區,0,0,,,1,1,1,3
27,17,47,西區,0,2,13,2,1,2,1,2
27,17,48,東區,0,0,,,1,2,1,3
27,17,49,豐原區,0,0,,,1,2,1,3
27,17,50,南屯區,0,0,,,1,1,1,3
27,17,50,沙鹿區,0,0,,,1,2,1,3
27,17,53,大雅區,0,1,17,3,1,2,1,2
27,17,54,龍井區,0,2,3,2,8,1,1,2
27,17,56,北屯區,0,0,,,1,2,1,3
27,17,57,潭子區,0,1,16,3,1,2,1,2
27,17,58,西屯區,0,0,,,1,2,1,3
27,18,0,霧峰區,0,0,,,1,2,1,3
27,18,2,北屯區,0,2,13,2,1,2,1,2
27,18,2,烏日區,0,0,,,1,2,1,3
27,18,5,潭子區,0,1,17,3,1,2,1,2
27,18,5,豐原區,0,0,,,1,2,1,3
27,18,7,西區,0,2,11,2,3,2,1,2
27,18,8,西區,0,0,,,1,2,1,3
27,18,8,烏日區,0,0,,,1,2,1,3
27,18,15,北屯區,0,1,17,3,1,2,1,2
27,18,15,北屯區,0,1,16,3,1,2,1,2
27,18,16,東區,0,0,,,1,2,1,3
27,18,17,西區,0,2,13,2,1,2,1,2
27,18,19,南屯區,0,1,16,3,1,2,1,2
27,18,23,北屯區,0,0,,,1,2,1,3
27,18,25,西屯區,0,1,16,3,1,2,1,2
27,18,28,南屯區,0,0,,,1,1,1,3
27,18,31,南區,0,2,16,2,2,2,1,2
27,18,37,石岡區,0,0,,,1,2,1,3
27,18,45,大里區,0,0,16,,1,2,1,3
27,18,46,大里區,0,0,12,,1,2,1,3
27,18,50,北屯區,0,0,,,1,1,1,3
27,18,50,西屯區,0,0,,,1,2,1,3
27,18,50,豐原區,0,0,,,1,2,1,3
27,18,52,西屯區,0,0,,,1,1,1,3
27,18,52,烏日區,0,1,17,3,1,2,1,2
27,18,56,大里區,0,1,16,3,1,2,1,2
27,19,3,西屯區,0,0,,,1,1,1,3
27,19,4,南屯區,0,0,,,1,1,1,3
27,19,5,豐原區,0,0,,,1,2,1,3
27,19,8,北區,0,0,,,1,2,1,3
27,19,8,霧峰區,0,1,14,3,1,2,1,2
27,19,10,太平區,0,0,,,1,2,1,3
27,19,12,后里區,0,2,15,2,6,2,1,2
27,19,18,西屯區,0,0,,,1,2,1,3
27,19,18,豐原區,0,0,,,1,2,1,3
27,19,23,北屯區,0,0,13,3,1,1,1,3
27,19,27,南屯區,0,0,,,1,2,1,3
27,19,35,東勢區,0,1,16,3,1,2,1,2
27,19,37,龍井區,0,3,15,2,1,2,1,2
27,19,41,北屯區,0,1,13,3,1,2,1,2
27,19,41,烏日區,0,1,3,3,1,2,1,2
27,19,44,神岡區,0,0,,,1,1,1,3
27,19,45,烏日區,0,2,16,2,1,2,1,2
27,19,48,西區,0,0,,,1,2,1,3
27,19,49,潭子區,0,0,,,1,2,1,3
27,19,50,南區,0,2,16,2,2,9,2,2
27,19,58,北區,0,0,,,1,1,1,3
27,20,0,沙鹿區,0,2,17,2,1,2,1,2
27,20,5,南區,0,0,12,,,,2,3
27,20,10,南屯區,0,0,,,1,1,1,3
27,20,11,沙鹿區,0,3,16,2,1,2,1,2
27,20,16,豐原區,0,0,,,1,2,1,3
27,20,24,龍井區,0,0,,,1,2,1,3
27,20,30,大里區,0,1,17,3,1,2,1,2
27,20,31,北屯區,0,1,13,2,1,2,1,2
27,20,49,南屯區,0,0,,,1,2,1,3
27,20,50,大里區,0,0,13,,1,2,1,3
27,20,55,北屯區,0,0,,,1,1,1,3
27,21,5,大肚區,0,0,,,1,2,1,3
27,21,8,西區,0,2,17,2,1,2,1,2
27,21,8,南屯區,0,1,11,2,1,2,1,2
27,21,10,北區,0,0,,,1,2,1,3
27,21,15,中區,0,1,3,3,1,2,1,2
27,21,18,西屯區,0,0,,,1,2,1,3
27,21,20,烏日區,0,1,17,3,1,2,1,2
27,21,28,烏日區,0,0,,,1,2,1,3
27,21,29,潭子區,0,0,,,1,2,1,3
27,21,32,北屯區,0,1,12,3,1,2,1,2
27,21,35,龍井區,0,0,,,1,2,1,3
27,21,42,大甲區,0,0,,,1,1,1,3
27,21,54,北屯區,0,1,15,3,1,2,1,2
27,22,5,霧峰區,0,2,16,3,1,2,1,2
27,22,34,西屯區,0,1,12,3,6,2,1,2
27,23,1,西屯區,0,0,,,1,1,1,3
27,23,50,大雅區,0,1,15,2,1,2,1,2
28,0,6,西區,0,0,,,1,2,1,3
28,0,22,西區,0,1,13,2,1,2,1,2
28,0,23,北區,0,0,,,1,2,1,3
28,0,56,中區,0,0,,,1,2,1,3
28,1,39,北屯區,0,0,,,1,1,1,3
28,1,40,大里區,0,2,12,2,1,2,1,2
28,3,44,北區,0,0,,,1,2,1,3
28,5,0,西區,0,0,18,3,2,5,1,3
28,5,6,西區,0,1,16,2,1,2,1,2
28,5,59,西屯區,0,1,14,2,4,5,1,2
28,6,0,外埔區,0,1,13,2,1,2,1,2
28,6,14,北屯區,0,2,17,3,1,2,1,2
28,6,40,后里區,0,1,13,3,1,2,1,2
28,6,48,大里區,0,2,16,3,1,2,1,2
28,7,8,北屯區,0,0,,,1,1,1,3
28,7,8,北屯區,0,0,,,1,2,1,3
28,7,13,沙鹿區,0,2,16,2,1,2,1,2
28,7,15,北屯區,0,2,13,2,1,2,1,2
28,7,19,西屯區,0,0,,,1,2,1,3
28,7,20,潭子區,0,1,17,2,1,2,1,2
28,7,21,北屯區,0,0,,,1,1,1,3
28,7,22,北屯區,0,0,,,1,1,1,3
28,7,22,豐原區,0,1,17,3,1,2,1,2
28,7,24,南屯區,0,0,,,1,2,1,3
28,7,24,龍井區,0,0,,,5,2,1,3
28,7,25,大安區,0,1,17,3,1,2,1,2
28,7,27,大雅區,0,0,,,1,2,1,3
28,7,29,北屯區,0,1,18,2,1,2,1,2
28,7,30,太平區,0,0,,,1,2,1,3
28,7,30,沙鹿區,0,0,,,1,2,1,3
28,7,31,潭子區,0,2,11,2,1,2,1,2
28,7,34,豐原區,0,0,,,1,2,1,3
28,7,35,龍井區,0,0,,,1,11,1,3
28,7,35,神岡區,0,0,,,1,1,1,3
28,7,38,南屯區,0,1,16,3,1,2,1,2
28,7,39,南屯區,0,0,,,1,2,1,3
28,7,39,太平區,0,1,11,2,1,2,1,2
28,7,40,北屯區,0,0,,,1,1,1,3
28,7,41,西屯區,0,0,,,1,2,1,3
28,7,41,西屯區,0,2,13,2,1,2,1,2
28,7,41,太平區,0,1,13,3,1,1,1,2
28,7,43,太平區,0,1,13,2,1,2,1,2
28,7,45,神岡區,0,0,,,1,1,1,3
28,7,46,大里區,0,2,15,2,1,2,1,2
28,7,46,神岡區,0,2,17,2,1,2,1,2
28,7,47,西屯區,0,2,16,3,1,2,1,2
28,7,47,烏日區,0,1,16,3,1,2,1,2
28,7,48,烏日區,0,0,,,1,2,1,3
28,7,49,大雅區,0,0,,,1,1,1,3
28,7,49,北屯區,0,1,12,3,1,2,1,2
28,7,50,霧峰區,0,0,,,1,2,1,3
28,7,50,神岡區,0,1,17,2,1,2,1,2
28,7,50,豐原區,0,0,,,1,2,1,3
28,7,54,西屯區,0,0,,,1,1,1,3
28,7,54,大里區,0,1,16,3,1,2,1,2
28,7,55,后里區,0,2,12,2,1,2,1,2
28,8,2,北區,0,0,,,1,2,1,3
28,8,3,西區,0,0,,,1,2,1,3
28,8,3,石岡區,0,1,13,2,1,2,1,2
28,8,5,大里區,0,0,12,,1,2,1,3
28,8,9,北屯區,0,3,12,2,1,2,1,2
28,8,9,霧峰區,0,1,3,2,1,2,1,2
28,8,11,沙鹿區,0,1,16,3,1,2,1,2
28,8,12,西區,0,3,17,2,1,2,1,2
28,8,15,后里區,0,0,11,,1,2,1,3
28,8,16,西屯區,0,0,,,1,1,1,3
28,8,17,龍井區,0,1,13,2,1,2,1,2
28,8,19,西屯區,0,0,,,1,1,1,3
28,8,19,神岡區,0,0,,,1,2,1,3
28,8,20,潭子區,0,0,17,3,1,2,1,3
28,8,20,西區,0,1,13,3,1,2,1,2
28,8,20,南屯區,0,0,15,3,1,2,1,3
28,8,22,潭子區,0,1,17,3,1,2,1,2
28,8,23,豐原區,0,1,16,3,1,2,1,2
28,8,24,西屯區,0,0,,,1,1,1,3
28,8,29,豐原區,0,1,17,3,8,2,1,2
28,8,30,南屯區,0,1,16,2,3,9,1,2
28,8,33,北區,0,2,17,2,8,2,1,2
28,8,37,太平區,0,0,,,1,2,1,3
28,8,39,北區,0,1,16,3,1,2,1,2
28,8,40,北屯區,0,1,16,3,1,2,1,2
28,8,40,大肚區,0,0,,,1,2,1,3
28,8,40,豐原區,0,0,,,1,2,1,3
28,8,42,烏日區,0,0,,,1,2,1,3
28,8,44,北區,0,0,,,1,2,1,3
28,8,45,大肚區,0,0,,3,1,2,1,3
28,8,46,太平區,0,1,16,3,1,2,1,2
28,8,47,梧棲區,0,0,,,1,2,1,3
28,8,50,潭子區,0,0,,,1,2,1,3
28,8,51,西屯區,0,1,2,3,1,2,1,2
28,9,0,西屯區,0,1,17,2,1,2,1,2
28,9,1,太平區,0,0,,,1,2,1,3
28,9,2,太平區,0,2,16,2,1,2,1,2
28,9,5,太平區,0,0,,,1,1,1,3
28,9,10,龍井區,0,0,,,1,2,1,3
28,9,15,潭子區,0,0,17,3,1,2,1,3
28,9,20,大里區,0,1,13,2,1,2,1,2
28,9,32,清水區,0,0,20,3,1,2,1,3
28,9,33,龍井區,0,1,17,3,1,2,1,2
28,9,37,北屯區,0,1,16,3,1,2,1,2
28,9,39,西區,0,2,18,2,1,2,1,2
28,9,43,南屯區,0,1,17,3,1,2,1,2
28,9,45,北區,0,0,,,1,2,1,3
28,9,45,太平區,0,1,16,3,4,2,1,2
28,9,50,潭子區,0,0,,,1,9,1,3
28,9,55,太平區,0,1,18,2,1,2,1,2
28,9,56,中區,0,1,12,3,1,2,1,2
28,10,0,北屯區,0,0,,,1,2,1,3
28,10,0,太平區,0,1,17,3,1,2,1,2
28,10,2,烏日區,0,1,12,3,1,2,1,2
28,10,2,沙鹿區,0,1,13,3,1,2,1,2
28,10,3,西屯區,0,0,,,1,1,1,3
28,10,8,西屯區,0,0,,,1,2,1,3
28,10,15,西區,0,0,,,1,1,1,3
28,10,18,豐原區,0,1,15,3,1,2,1,2
28,10,20,北區,0,0,,,1,2,1,3
28,10,22,西屯區,0,1,17,3,1,2,1,2
28,10,22,西屯區,0,1,16,3,1,1,1,2
28,10,24,北區,0,0,,,1,2,1,3
28,10,38,北屯區,0,1,16,2,6,2,1,2
28,10,39,北屯區,0,0,,,1,1,1,3
28,10,46,南屯區,0,1,16,3,1,2,1,2
28,10,52,大雅區,0,0,,,1,2,1,3
28,10,59,西區,0,0,,,1,1,1,3
28,11,1,太平區,0,0,,,1,2,1,3
28,11,5,北區,0,0,,,,,1,3
28,11,5,西屯區,0,0,,,1,1,1,3
28,11,14,南屯區,0,0,,,1,1,1,3
28,11,16,北屯區,0,1,16,2,6,2,1,2
28,11,17,北屯區,0,1,17,3,1,2,1,2
28,11,20,南屯區,0,0,17,3,1,1,1,3
28,11,24,北屯區,0,1,15,3,1,2,1,2
28,11,24,清水區,0,0,14,3,1,2,1,3
28,11,25,潭子區,0,1,16,3,1,2,1,2
28,11,26,沙鹿區,0,0,,,1,2,1,3
28,11,30,大雅區,0,0,,,1,2,1,3
28,11,30,神岡區,0,1,18,2,1,2,1,2
28,11,39,北區,0,0,,,1,1,1,3
28,11,40,北屯區,0,2,15,2,1,2,1,2
28,11,45,太平區,0,0,,,1,2,1,3
28,12,0,北屯區,0,0,16,3,1,2,1,3
28,12,0,后里區,0,0,,,1,2,1,3
28,12,6,沙鹿區,0,1,16,3,1,2,1,2
28,12,7,太平區,0,1,15,3,1,2,1,2
28,12,12,南屯區,0,0,,,1,11,1,3
28,12,12,西屯區,0,0,,,1,2,1,3
28,12,15,北屯區,0,1,16,3,1,2,1,2
28,12,15,后里區,0,0,,,1,2,1,3
28,12,16,南屯區,0,1,13,3,1,1,1,2
28,12,19,西屯區,0,1,2,3,1,2,1,2
28,12,20,潭子區,0,1,17,3,1,2,1,2
28,12,20,北區,0,0,,,,,1,3
28,12,20,西屯區,0,0,,,1,2,1,3
28,12,20,龍井區,0,0,,,1,2,1,3
28,12,23,潭子區,0,0,,,1,2,1,3
28,12,24,豐原區,0,2,12,2,1,2,1,2
28,12,33,西屯區,0,1,16,3,1,2,1,2
28,12,44,北區,0,0,,,1,1,1,3
28,12,48,西屯區,0,1,16,3,1,2,1,2
28,12,51,南屯區,0,1,16,3,1,2,1,2
28,12,51,烏日區,0,2,15,2,1,2,1,2
28,12,53,太平區,0,0,,,1,2,1,3
28,13,19,西屯區,0,3,16,2,1,2,1,2
28,13,21,南屯區,0,2,16,2,1,2,1,2
28,13,23,西屯區,0,0,,,1,2,1,3
28,13,27,北區,0,0,,,1,2,1,3
28,13,31,北區,0,1,16,3,1,2,1,2
28,13,35,北屯區,0,0,,,1,2,1,3
28,13,42,大里區,0,2,17,2,1,2,1,2
28,13,51,西區,0,2,17,3,1,2,1,2
28,14,0,大里區,0,0,,,1,2,1,3
28,14,0,大肚區,0,1,18,2,1,2,1,2
28,14,5,潭子區,0,2,15,2,8,2,1,2
28,14,11,南屯區,0,0,,,1,1,1,3
28,14,17,南屯區,0,0,,,1,1,1,3
28,14,18,西區,0,0,,,1,1,1,3
28,14,19,龍井區,0,1,16,3,1,2,1,2
28,14,21,西區,0,1,16,3,1,2,1,2
28,14,25,豐原區,0,1,12,3,1,2,1,2
